window_s,sigma_mult,max_hold_s,n,win_rate,mean_r,median_r,total_r,max_r,min_r,mean_mfe_r,mean_cost_r,median_hold_s,stop_rate,p_ge_1r,p_ge_2r,p_ge_3r,p_ge_5r,p_ge_10r,profit_factor,stratum
5,6.0,900,19,0.0,-0.5097139985176561,-0.2233330071010975,-9.684565971835466,-0.199924353096093,-1.4341047275795085,0.28186814654218423,0.29623723081430564,900.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
10,4.0,3600,20,0.0,-0.9741165026011934,-1.0387252621440086,-19.48233005202387,-0.10175328440535315,-2.1430125013664005,1.194166995060416,0.48184075833154144,3600.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
5,4.0,3600,23,0.0,-0.778274433021077,-0.9041296289927528,-17.90031195948477,-0.18142213713071922,-2.147685759836867,0.7603623347445295,0.4743600613892342,3600.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
3,6.0,3600,22,0.0,-1.0665457546339634,-1.369472179248548,-23.464006601947194,-0.29426509803747547,-2.1264951254108624,1.8679240400402706,0.5099338830525328,3365.5,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
10,6.0,3600,15,0.0,-0.9451600120285321,-1.129723191615251,-14.17740018042798,-0.11931895194879481,-2.130063236660777,1.126292892571899,0.3408489496771648,2217.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
3,4.0,3600,28,0.0,-1.0606581667325434,-1.2424773447997493,-29.698428668511216,-0.31876199475948536,-2.227872139924609,1.9136120956100604,0.5314315231321501,3489.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
5,6.0,3600,19,0.0,-0.5591543626328042,-0.22922747212941486,-10.62393289002328,-0.18069813660432205,-1.4341047275795085,0.3945187314123261,0.29623723081430564,3600.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
10,4.0,14400,20,0.0,-1.499182372500581,-1.1834015482633071,-29.98364745001162,-1.0196893370245559,-2.2353024643524337,4.740984335547425,0.48184075833154144,7009.5,0.95,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
5,4.0,14400,23,0.0,-1.5038947227202513,-1.239252606322929,-34.58957862256578,-1.222762962859918,-2.242702947287451,4.219068858392321,0.4743600613892342,5462.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
3,6.0,14400,22,0.0,-1.5371055628384431,-1.3835933266315799,-33.81632238244575,-1.3683541985904133,-2.1920857409766152,4.227315362527558,0.5099338830525328,3365.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
5,6.0,14400,19,0.0,-1.309967339645255,-1.2295838837791837,-24.889379453259842,-1.2216677691017326,-2.1475444527387717,2.8896329569149173,0.29623723081430564,5488.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
10,6.0,14400,15,0.0,-1.3420258221800836,-1.1297601862785829,-20.130387332701254,-1.032357696671226,-2.1478606433155827,3.5613639879712857,0.3408489496771648,2217.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
3,4.0,14400,28,0.0,-1.5602922094425222,-1.3932559847595398,-43.68818186439062,-1.367017540794777,-2.227872139924609,4.587443666345638,0.5314315231321501,3640.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
3,6.0,86400,22,0.0,-1.5371055628384431,-1.3835933266315799,-33.81632238244575,-1.3683541985904133,-2.1920857409766152,5.343092937645191,0.5099338830525328,3365.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
10,6.0,86400,15,0.0,-1.3536611354141177,-1.1297625590089364,-20.304917031211765,-1.129551159709322,-2.1478606433155827,3.6901200406588313,0.3408489496771648,2217.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
3,4.0,86400,28,0.0,-1.5602922094425222,-1.3932559847595398,-43.68818186439062,-1.367017540794777,-2.227872139924609,5.967923351709535,0.5314315231321501,3640.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
10,4.0,86400,20,0.0,-1.5046770174824677,-1.1834015482633071,-30.093540349649356,-1.1294261201669922,-2.2353024643524337,6.422788715267076,0.48184075833154144,7009.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
5,6.0,86400,19,0.0,-1.309967339645255,-1.2295838837791837,-24.889379453259842,-1.2216677691017326,-2.1475444527387717,3.337389854096042,0.29623723081430564,5488.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
5,4.0,86400,23,0.0,-1.5038947227202513,-1.239252606322929,-34.58957862256578,-1.222762962859918,-2.242702947287451,5.980433081273764,0.4743600613892342,5462.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align:unknown
10,4.0,900,451,0.004434589800443459,-0.6546424725417885,-0.15572483040434992,-295.2437551163466,0.2531450736869775,-2.541515579028196,0.4177963770865045,0.38798107798064796,900.0,0.2549889135254989,0.0,0.0,0.0,0.0,0.0,0.0012660911323545512,align:with_trend
5,6.0,900,366,0.0,-0.6819968136192004,-0.22817650994939528,-249.61083378462735,-0.1971949196077952,-2.590560273231702,0.46810654799907203,0.35824936413403097,900.0,0.31693989071038253,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
3,4.0,900,445,0.0044943820224719105,-0.9253723972945403,-1.0452072483208272,-411.79071679607046,1.2236132624929668,-2.590560273231702,0.8456240897465434,0.6577189189962058,900.0,0.27191011235955054,0.0022471910112359553,0.0,0.0,0.0,0.0,0.00401970337045979,align:with_trend
10,6.0,900,372,0.008064516129032258,-0.5271937092278797,-0.12965690591596957,-196.11605983277124,0.7985401765353728,-2.541515579028196,0.2315029082623612,0.23863399380543562,900.0,0.271505376344086,0.0,0.0,0.0,0.0,0.0,0.006113118135753001,align:with_trend
3,6.0,900,338,0.0029585798816568047,-0.8654121850888424,-0.38229986416459183,-292.50931856002876,0.40802275970331564,-2.590560273231702,0.7666870726304953,0.5437450795951826,900.0,0.31952662721893493,0.0,0.0,0.0,0.0,0.0,0.0013929621164284055,align:with_trend
5,4.0,900,431,0.0,-0.7990903333876956,-1.0555108815653622,-344.4079336900968,-0.19455159642379283,-2.590560273231702,0.5248143943746484,0.5106595156780143,900.0,0.28306264501160094,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
5,4.0,3600,431,0.004640371229698376,-1.0228407195903682,-1.2237793710375613,-440.84435014344865,1.3839930316268074,-2.6236037441714863,1.5504016862969634,0.5106595156780143,3279.0,0.505800464037123,0.002320185614849188,0.0,0.0,0.0,0.0,0.004439404979893614,align:with_trend
5,6.0,3600,366,0.00819672131147541,-0.8630681504749979,-1.2217573100162413,-315.8829430738492,1.3844215561968116,-2.6236037441714863,0.9358242431785225,0.35824936413403097,3259.5,0.5027322404371585,0.00273224043715847,0.0,0.0,0.0,0.0,0.00824046071563447,align:with_trend
10,6.0,3600,372,0.005376344086021506,-0.7603502912293248,-1.0306694877935159,-282.85030833730883,0.25427900234879985,-2.6236037441714863,0.545256014806433,0.23863399380543562,3600.0,0.3951612903225806,0.0,0.0,0.0,0.0,0.0,0.0013844550453914718,align:with_trend
10,4.0,3600,451,0.0022172949002217295,-0.8910060299483883,-1.078002832908274,-401.8437195067231,0.254377323621369,-2.6236037441714863,1.0699226381276763,0.38798107798064796,3600.0,0.3968957871396896,0.0,0.0,0.0,0.0,0.0,0.0006326250375880225,align:with_trend
3,4.0,3600,445,0.0044943820224719105,-1.1437796610579558,-1.3691571609682331,-508.98194917079036,7.882501629051884,-2.6236037441714863,1.9838458493946634,0.6577189189962058,3600.0,0.4943820224719101,0.0022471910112359553,0.0022471910112359553,0.0022471910112359553,0.0022471910112359553,0.0,0.016114613499236034,align:with_trend
3,6.0,3600,338,0.005917159763313609,-1.0447607587230583,-1.3704589971345502,-353.1291364483937,1.906785659311114,-2.6236037441714863,1.4786054628908514,0.5437450795951826,3558.5,0.5,0.0029585798816568047,0.0,0.0,0.0,0.0,0.006775515672388324,align:with_trend
3,4.0,14400,445,0.0,-1.684412494081989,-1.439059503089374,-749.5635598664851,-0.3660376279033999,-3.692066301786888,5.420512863369998,0.6577189189962058,3667.0,0.9887640449438202,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
3,6.0,14400,338,0.0,-1.559712705759316,-1.405330287299507,-527.1828945466489,-0.3486668806975906,-3.692066301786888,3.7698507262047625,0.5437450795951826,3558.5,0.9881656804733728,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
5,4.0,14400,431,0.0,-1.5243940364543127,-1.2493101393334078,-657.0138297118087,-0.20383906465156115,-3.692066301786888,4.489587799587715,0.5106595156780143,3279.0,0.9860788863109049,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
10,4.0,14400,451,0.0,-1.375045316144242,-1.129768520885265,-620.1454375810531,-0.1909606054310191,-3.617075014341558,3.305072965882598,0.38798107798064796,5690.0,0.7516629711751663,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
10,6.0,14400,372,0.0,-1.2105957687093372,-1.1296749439635103,-450.3416259598734,-0.13387002677069462,-3.617075014341558,1.8533531029591892,0.23863399380543562,6256.0,0.706989247311828,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
5,6.0,14400,366,0.0,-1.367045224768174,-1.2405295247463022,-500.33855226515163,-0.20389463808200928,-3.692066301786888,2.6602881039617237,0.35824936413403097,3259.5,0.9890710382513661,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
10,4.0,86400,451,0.0,-1.400230750809308,-1.1298062693096382,-631.5040686149979,-0.1909606054310191,-3.617075014341558,3.916381518333396,0.38798107798064796,5690.0,0.9933481152993349,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
3,4.0,86400,445,0.0,-1.684412494081989,-1.439059503089374,-749.5635598664851,-0.3660376279033999,-3.692066301786888,6.101976866625923,0.6577189189962058,3667.0,0.9887640449438202,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
3,6.0,86400,338,0.0,-1.559712705759316,-1.405330287299507,-527.1828945466489,-0.3486668806975906,-3.692066301786888,4.31166414261903,0.5437450795951826,3558.5,0.9881656804733728,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
5,4.0,86400,431,0.0,-1.5243940364543127,-1.2493101393334078,-657.0138297118087,-0.20383906465156115,-3.692066301786888,5.169971431086825,0.5106595156780143,3279.0,0.9860788863109049,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
5,6.0,86400,366,0.0,-1.367045224768174,-1.2405295247463022,-500.33855226515163,-0.20389463808200928,-3.692066301786888,3.0648858315295007,0.35824936413403097,3259.5,0.9890710382513661,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
10,6.0,86400,372,0.0,-1.2405033284336775,-1.1297450867092909,-461.467238177328,-0.13387002677069462,-3.617075014341558,2.132470760720924,0.23863399380543562,6256.0,0.989247311827957,0.0,0.0,0.0,0.0,0.0,0.0,align:with_trend
3,4.0,900,17,0.0,-0.7576982249477336,-0.3729517704553045,-12.880869824111471,-0.3489816595020675,-1.6851578172476154,0.2789214284619354,0.7034550667896567,900.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
10,6.0,900,19,0.0,-0.3723060206193957,-0.1286468441360071,-7.073814391768519,-0.11616328948552807,-1.1094786184420407,0.07445752109224783,0.33278501203720623,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
10,4.0,900,18,0.0,-0.6724238594810635,-0.13071100101570204,-12.103629470659143,-0.11461312058677448,-2.2256678329155486,1.0169321859671838,0.5579396692271947,900.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
5,6.0,900,10,0.0,-0.22266668028187958,-0.22021792580450236,-2.2266668028187957,-0.21047848229255958,-0.23494944425162057,0.0059285950786580645,0.22001268588752826,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
5,4.0,900,12,0.0,-0.5167087123970061,-0.2300267318416575,-6.200504548764073,-0.2061889906480033,-1.1740590235723098,0.017896313618536205,0.5132796711012745,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
3,6.0,900,17,0.0,-0.6330291938214275,-0.37498416519582706,-10.761496294964267,-0.34501304442487635,-1.380893491139506,0.36612997120282287,0.5122781961642155,900.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
5,6.0,3600,10,0.0,-0.5213595054772748,-0.22775948120411793,-5.213595054772749,-0.18563470853954311,-1.2411960652625833,0.5704665608632846,0.22001268588752826,3600.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
10,4.0,3600,18,0.0,-1.1370732780515242,-1.1296955183374977,-20.467319004927436,-0.12144418075965273,-2.2256678329155486,2.852507572604269,0.5579396692271947,3570.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
3,6.0,3600,17,0.0,-0.8201226663776293,-0.43678678565215784,-13.942085328419699,-0.3246403328934532,-1.395481790831663,0.8926171495603895,0.5122781961642155,3600.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
3,4.0,3600,17,0.0,-0.9007843663406281,-0.3823506838891485,-15.313334227790678,-0.3309261318066586,-2.1476881217610195,1.354705194519706,0.7034550667896567,3600.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
10,6.0,3600,19,0.0,-0.7997508400019123,-1.0346240378137392,-15.195265960036334,-0.11338670989332976,-2.1688925122001685,1.3529685796792983,0.33278501203720623,3600.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
5,4.0,3600,12,0.0,-0.8598642886385974,-1.121043396812754,-10.31837146366317,-0.18213776532773265,-2.147664011931186,0.46099659598176257,0.5132796711012745,3600.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
3,4.0,14400,17,0.0,-1.7256304871310506,-1.3832681548222465,-29.33571828122786,-1.3686993081965613,-2.423074756452203,6.213088021463314,0.7034550667896567,7176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
3,6.0,14400,17,0.0,-1.5355503284079,-1.3825841745557814,-26.1043555829343,-1.3739646564285661,-2.423074756452203,4.382267850247718,0.5122781961642155,6735.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
5,6.0,14400,10,0.0,-1.229469622219741,-1.2294024958847118,-12.294696222197409,-1.2237649560584458,-1.2411960652625833,1.7004418304638236,0.22001268588752826,7678.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
10,6.0,14400,19,0.0,-1.3469258142909506,-1.1296847963548626,-25.59159047152806,-1.1295255974873353,-2.1688925122001685,2.792321030945635,0.33278501203720623,6535.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
10,4.0,14400,18,0.0,-1.5910425380824558,-1.129778820927846,-28.638765685484202,-1.1295597732312095,-2.2256678329155486,5.892789643989721,0.5579396692271947,3887.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
5,4.0,14400,12,0.0,-1.5352585219923938,-1.2351596792176878,-18.423102263908724,-1.2228072364022826,-2.147664011931186,4.887881749326665,0.5132796711012745,6200.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
5,6.0,86400,10,0.0,-1.229469622219741,-1.2294024958847118,-12.294696222197409,-1.2237649560584458,-1.2411960652625833,3.344908268173583,0.22001268588752826,7678.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
3,4.0,86400,17,0.0,-1.7256304871310506,-1.3832681548222465,-29.33571828122786,-1.3686993081965613,-2.423074756452203,10.264162364992119,0.7034550667896567,7176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
10,4.0,86400,18,0.0,-1.5910425380824558,-1.129778820927846,-28.638765685484202,-1.1295597732312095,-2.2256678329155486,7.44966530225977,0.5579396692271947,3887.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
10,6.0,86400,19,0.0,-1.3469258142909506,-1.1296847963548626,-25.59159047152806,-1.1295255974873353,-2.1688925122001685,4.922347420240212,0.33278501203720623,6535.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
5,4.0,86400,12,0.0,-1.5352585219923938,-1.2351596792176878,-18.423102263908724,-1.2228072364022826,-2.147664011931186,8.332292098574142,0.5132796711012745,6200.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
3,6.0,86400,17,0.0,-1.5355503284079,-1.3825841745557814,-26.1043555829343,-1.3739646564285661,-2.423074756452203,7.613698459996179,0.5122781961642155,6735.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|unknown
10,4.0,900,60,0.03333333333333333,-0.1103979384577813,-0.12722973396711496,-6.623876307466878,14.934510242387592,-1.155241611800244,0.30771129186977153,0.40641370737247384,900.0,0.0,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.7085303599366907,align_x_vol:counter_trend|vol_extreme
10,6.0,900,40,0.0,-0.198609305684524,-0.12481777160356419,-7.944372227380961,-0.1095299890317753,-1.1360536752226877,0.0062660745807410325,0.19888180962200092,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_extreme
5,4.0,900,51,0.0392156862745098,-0.41436865027164715,-0.2238631379744536,-21.132801163854005,3.083136780348225,-2.356758467494366,0.12170974580500653,0.5018278536013913,900.0,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0,0.0,0.18682932421610482,align_x_vol:counter_trend|vol_extreme
5,6.0,900,50,0.04,-0.3124270164261378,-0.2216339934159175,-15.621350821306889,2.3810285533048314,-2.356758467494366,0.10452121572552948,0.3842830149884311,900.0,0.02,0.04,0.02,0.0,0.0,0.0,0.2099980527592166,align_x_vol:counter_trend|vol_extreme
3,6.0,900,36,0.027777777777777776,-0.48520130859484667,-0.37694983573488844,-17.46724710941448,2.8511455036230084,-1.1523892671260492,0.11086895105860636,0.5577956969774079,900.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.1403233788185363,align_x_vol:counter_trend|vol_extreme
3,4.0,900,51,0.0196078431372549,-0.3066631915400094,-0.37359348269835624,-15.639822768540482,13.417375873799601,-2.364726509321313,0.30725449801368826,0.5761651342831796,900.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.46175737857429777,align_x_vol:counter_trend|vol_extreme
10,6.0,3600,40,0.0,-0.1977167017191413,-0.12856868002673094,-7.908668068765652,-0.10393091018133914,-1.080496763844589,0.012463213475449528,0.19888180962200092,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_extreme
3,6.0,3600,36,0.027777777777777776,-0.4895714275512622,-0.3827984862129083,-17.62457139184544,2.8698960019124926,-1.21095203733709,0.1280355128656401,0.5577956969774079,3600.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.14003271940536433,align_x_vol:counter_trend|vol_extreme
5,6.0,3600,50,0.04,-0.31115185862859635,-0.22282757844615042,-15.557592931429818,2.390579678735011,-2.356758467494366,0.1166825683775149,0.3842830149884311,3600.0,0.02,0.04,0.02,0.0,0.0,0.0,0.2100888433462077,align_x_vol:counter_trend|vol_extreme
10,4.0,3600,60,0.03333333333333333,-0.10652595156532711,-0.13016959764874708,-6.3915570939196265,14.990171536940455,-1.2602289252995216,0.3271261401035466,0.40641370737247384,3600.0,0.0,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.7168257419538493,align_x_vol:counter_trend|vol_extreme
3,4.0,3600,51,0.0196078431372549,-0.3097452296807365,-0.3881582255758562,-15.797006713717561,13.564733546788796,-2.364726509321313,0.32844438002971954,0.5761651342831796,3600.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.4619867019610665,align_x_vol:counter_trend|vol_extreme
5,4.0,3600,51,0.0392156862745098,-0.41735337366738146,-0.2337527818867942,-21.285022057036453,3.08661755848772,-2.356758467494366,0.1346907701305697,0.5018278536013913,3600.0,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0,0.0,0.18509402566344485,align_x_vol:counter_trend|vol_extreme
10,6.0,14400,40,0.0,-1.2071511550706548,-1.1296867647450464,-48.28604620282619,-1.1245403677768988,-2.147597661743918,1.4484641969118572,0.19888180962200092,9374.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_extreme
3,6.0,14400,36,0.027777777777777776,-1.5327840885883524,-1.3827982469637534,-55.180227189180684,0.2814079213839331,-2.147754708135775,4.119144855791794,0.5577956969774079,9372.0,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.005073920392410665,align_x_vol:counter_trend|vol_extreme
5,4.0,14400,51,0.0392156862745098,-1.439830652950801,-1.2295910425864212,-73.43136330049084,1.548222984397014,-2.356758467494366,3.6144234155573174,0.5018278536013913,9345.0,0.9607843137254902,0.0196078431372549,0.0,0.0,0.0,0.0,0.022588744317745647,align_x_vol:counter_trend|vol_extreme
3,4.0,14400,51,0.0196078431372549,-1.4188846769074868,-1.3825237894946507,-72.36311852228182,5.7082231285241045,-2.364726509321313,4.257735599575912,0.5761651342831796,9375.0,0.9607843137254902,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0,0.0731154737170471,align_x_vol:counter_trend|vol_extreme
5,6.0,14400,50,0.04,-1.3308350374347366,-1.22951290593249,-66.54175187173684,0.7971374019143165,-2.356758467494366,2.7741679771921777,0.3842830149884311,9479.0,0.96,0.0,0.0,0.0,0.0,0.0,0.014015981380071737,align_x_vol:counter_trend|vol_extreme
10,4.0,14400,60,0.03333333333333333,-1.2440517673602156,-1.1297645189492973,-74.64310604161294,6.959244477894444,-2.1478252482136346,3.2697050396418725,0.40641370737247384,9329.5,0.9666666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.08875975750176218,align_x_vol:counter_trend|vol_extreme
5,6.0,86400,50,0.0,-1.3775321653131352,-1.2295214898118045,-68.87660826565676,-0.11790868910527987,-2.356758467494366,6.187832675751971,0.3842830149884311,9479.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_extreme
10,4.0,86400,60,0.0,-1.4063298396515374,-1.1297734687835979,-84.37979037909224,-0.10875513360940482,-2.3572845566711713,6.801283307606683,0.40641370737247384,9329.5,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_extreme
3,6.0,86400,36,0.0,-1.580930406942306,-1.3828420276549553,-56.91349464992302,-1.3758768362055163,-2.147754708135775,9.121407616227657,0.5577956969774079,9372.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_extreme
5,4.0,86400,51,0.0,-1.5029518702420992,-1.2296050344563887,-76.65054538234706,-0.25096440561773875,-2.356758467494366,8.087720907405535,0.5018278536013913,9345.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_extreme
3,4.0,86400,51,0.0,-1.5769799363119172,-1.382523963886173,-80.42597675190778,-1.0077520992507147,-2.364726509321313,9.146155318730012,0.5761651342831796,9375.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_extreme
10,6.0,86400,40,0.0,-1.2071511550706548,-1.1296867647450464,-48.28604620282619,-1.1245403677768988,-2.147597661743918,3.2811796835350338,0.19888180962200092,9374.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_extreme
3,4.0,900,1,0.0,-0.39598755857810364,-0.39598755857810364,-0.39598755857810364,-0.39598755857810364,-0.39598755857810364,0.002261927921698053,0.3665784424524337,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_high
5,6.0,900,5,0.0,-0.22156694012999772,-0.22249105128869853,-1.1078347006499887,-0.20679773172551916,-0.23355478053087786,0.005554787420152793,0.22002019186388927,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_high
3,6.0,900,3,0.0,-0.6030139357894857,-0.3747485836232307,-1.809041807368457,-0.33387115315265015,-1.1004220705925762,0.021770878030027387,0.6113744361164181,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_high
10,6.0,900,5,0.2,-0.41115498924328675,-0.12397270341135169,-2.0557749462164336,1.0413441612020697,-2.7227263647585063,0.2510077041726939,0.6354630339463846,900.0,0.0,0.2,0.0,0.0,0.0,0.0,0.336229936623279,align_x_vol:counter_trend|vol_high
10,4.0,900,6,0.16666666666666666,-0.3614023830323272,-0.12009333171743589,-2.168414298193963,1.041134960604162,-2.7227263647585063,0.21076158279487256,0.5502566915988575,900.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3243866588899259,align_x_vol:counter_trend|vol_high
5,4.0,900,4,0.0,-0.4385972426819074,-0.22148020217906073,-1.7543889707276297,-0.20643738015836663,-1.1049911862111415,0.010374340796243013,0.4398892750386907,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_high
10,6.0,3600,5,0.2,-0.42239722533842805,-0.12839396976314985,-2.1119861266921403,1.0493853683235104,-2.7667943410581137,0.25274468100688097,0.6354630339463846,3600.0,0.0,0.2,0.0,0.0,0.0,0.0,0.33193990961771336,align_x_vol:counter_trend|vol_high
3,4.0,3600,1,0.0,-0.42576409648463187,-0.42576409648463187,-0.42576409648463187,-0.42576409648463187,-0.42576409648463187,0.002261927921698053,0.3665784424524337,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_high
5,6.0,3600,5,0.0,-0.2135929140996366,-0.216300050311981,-1.067964570498183,-0.18475088931265873,-0.23370056880409257,0.012215714104636666,0.22002019186388927,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_high
5,4.0,3600,4,0.0,-0.42514040158248934,-0.21823777633788669,-1.7005616063299573,-0.1844289550634717,-1.0796570985907123,0.021213779047798066,0.4398892750386907,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_high
3,6.0,3600,3,0.0,-0.5860106864187858,-0.38652149348061926,-1.7580320592563574,-0.3321076347581748,-1.0394029310175634,0.04083663244045111,0.6113744361164181,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,align_x_vol:counter_trend|vol_high
10,4.0,3600,6,0.16666666666666666,-0.36768866304060605,-0.11614840095091045,-2.2061319782436364,1.049174552289131,-2.7667943410581137,0.2157590531897737,0.5502566915988575,3600.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.32229670000306293,align_x_vol:counter_trend|vol_high
