rule_id,n_stops,intended_loss_mean_pct,realized_loss_mean_pct,stop_slippage_mean_pct,stop_slippage_p10_pct,worst_realized_pct
E3_20,1,-0.22296626915137555,-0.16600483762112528,0.05696143153025027,0.05696143153025027,-0.16600483762112528
E3_30,1,-0.22296626915137555,-0.16600483762112528,0.05696143153025027,0.05696143153025027,-0.16600483762112528
E3_50,1,-0.22296626915137555,-0.16600483762112528,0.05696143153025027,0.05696143153025027,-0.16600483762112528
E4_60s,3,-0.22123871969007483,-0.20842975631511662,0.012808963374958219,-0.02125618166025664,-0.2525711586177027
