window_s,sigma_mult,max_hold_s,n,win_rate,mean_r,median_r,total_r,max_r,min_r,mean_mfe_r,mean_cost_r,median_hold_s,stop_rate,p_ge_1r,p_ge_2r,p_ge_3r,p_ge_5r,p_ge_10r,profit_factor,stratum
5,6.0,86400,286,0.02097902097902098,-2.3595736798067946,-2.4049499977838207,-674.8380724247432,66.92661728900151,-14.442558742867213,25.392399927042238,1.7845223461481245,576.5,0.9755244755244755,0.017482517482517484,0.01048951048951049,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.16509975981852726,align_x_vol:counter_trend|vol_normal
10,4.0,900,677,0.21418020679468242,-1.156284490319115,-1.6898951567781995,-782.8045999460409,12.149016717301821,-6.791460951041579,2.2522194091680743,1.457543635353136,900.0,0.48301329394387,0.11225997045790251,0.06351550960118169,0.050221565731166914,0.0206794682422452,0.005908419497784343,0.26704051808173895,align_x_vol:counter_trend|vol_normal
10,4.0,3600,674,0.17507418397626112,-1.2749439219368364,-2.1593534264050653,-859.3122033854277,22.80088575359213,-7.739924670387584,4.2713683519998655,1.4583458891442158,973.5,0.7255192878338279,0.13649851632047477,0.11127596439169139,0.08160237388724036,0.04154302670623145,0.016320474777448073,0.35115933486391737,align_x_vol:counter_trend|vol_normal
10,4.0,14400,667,0.11394302848575712,-1.2192583839512905,-2.220752948242447,-813.2453420955108,49.70391981255131,-7.739924670387584,9.545572819641215,1.459635603114314,931.0,0.8725637181409296,0.10644677661169415,0.09895052473763119,0.08845577211394302,0.05547226386806597,0.02848575712143928,0.457281560258741,align_x_vol:counter_trend|vol_normal
10,4.0,86400,645,0.021705426356589147,-2.035528214115295,-2.2744505629208693,-1312.9156981043652,67.2527383793099,-7.739924670387584,27.191782964708302,1.4564085921071905,857.0,0.9767441860465116,0.018604651162790697,0.015503875968992248,0.013953488372093023,0.012403100775193798,0.009302325581395349,0.18509409526237158,align_x_vol:counter_trend|vol_normal
10,6.0,900,130,0.2,-1.4520865681571435,-1.6656330711793972,-188.77125386042866,4.6642836743347855,-6.791460951041579,1.8829949671621335,1.6633559941626288,900.0,0.45384615384615384,0.05384615384615385,0.038461538461538464,0.03076923076923077,0.0,0.0,0.13797328745946233,align_x_vol:counter_trend|vol_normal
10,6.0,3600,129,0.17054263565891473,-1.6990902499136349,-2.175574193470402,-219.1826422388589,8.532457986772036,-6.791460951041579,3.450236874721796,1.6666103464492432,1182.0,0.6976744186046512,0.10077519379844961,0.08527131782945736,0.05426356589147287,0.031007751937984496,0.0,0.20537373730617606,align_x_vol:counter_trend|vol_normal
10,6.0,14400,127,0.15748031496062992,-1.2179163443147167,-2.2494185241052387,-154.67537572796903,39.59846638333635,-6.791460951041579,7.145201352130355,1.674199550595277,1062.0,0.8267716535433071,0.15748031496062992,0.13385826771653545,0.11811023622047244,0.05511811023622047,0.015748031496062992,0.481387891775741,align_x_vol:counter_trend|vol_normal
10,6.0,86400,121,0.024793388429752067,-2.3305649374958874,-2.3571994180882396,-281.99835743700237,42.09933507953958,-6.791460951041579,19.791501851478802,1.6586282346656949,924.0,0.9669421487603306,0.01652892561983471,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.1342931490598085,align_x_vol:counter_trend|vol_normal
3,4.0,900,884,0.16176470588235295,-1.3133500789003314,-2.104094979311684,-1161.001469747893,11.640862136990656,-7.716441845020008,1.8771068522588172,1.387153135240822,900.0,0.49660633484162897,0.09841628959276018,0.049773755656108594,0.029411764705882353,0.013574660633484163,0.003393665158371041,0.19281220608867344,align_x_vol:unknown|unknown
